CICLO_ACADEMICO,FECHA_MATRICULA,PERIODO_ACADEMICO_ANTERIOR,CREDITOS_ACUMULADOS_APROBADOS_AL_PERIODO_ANTERIOR,CREDITOS_MATRICULADOS_DEL_PERIODO_ANTERIOR,CREDITOS_APROBADOS_DEL_PERIODO_ANTERIOR,PROMEDIO_PONDERADO_DEL_PERIODO_ANTERIOR,GENERO,DISCAPACIDAD,Edad,Programa_AGRONOMIA,Programa_ARQUITECTURA Y URBANISMO,Programa_BIOLOGIA,Programa_CIENCIAS ADMINISTRATIVAS,Programa_CIENCIAS CONTABLES Y FINANCIERAS,Programa_CIENCIAS DE LA COMUNICACION,Programa_DERECHO Y CIENCIAS POLITICAS,Programa_ECONOMIA,Programa_EDUCACION INICIAL,Programa_EDUCACION PRIMARIA,Programa_ELECTRONICA Y TELECOMUNICACIONES,Programa_ENFERMERIA,Programa_ESPECIALIDAD EN ADMINISTRACIàN,Programa_ESTADISTICA,Programa_ESTOMATOLOGIA,Programa_FISICA,Programa_HISTORIA Y GEOGRAFIA,Programa_INGENIERIA AGRICOLA,Programa_INGENIERIA AGROINDUSTRIAL E INDUSTRIAS ALIMENTARIAS,Programa_INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL,Programa_INGENIERIA CIVIL,Programa_INGENIERIA DE MINAS,Programa_INGENIERIA DE PETROLEO,Programa_INGENIERIA GEOLOGICA,Programa_INGENIERIA INDUSTRIAL,Programa_INGENIERIA INFORMATICA,Programa_INGENIERIA MECATRONICA,Programa_INGENIERIA PESQUERA,Programa_INGENIERIA QUIMICA,Programa_LENGUA Y LITERATURA,Programa_MATEMATICA,Programa_MEDICINA HUMANA,Programa_MEDICINA VETERINARIA,Programa_OBSTETRICIA,Programa_PSICOLOGIA,Programa_ZOOTECNIA,Facultad_AGRONOMIA,Facultad_ARQUITECTURA Y URBANISMO,Facultad_CIENCIAS,Facultad_CIENCIAS ADMINISTRATIVAS,Facultad_CIENCIAS CONTABLES Y FINANCIERAS,Facultad_CIENCIAS DE LA SALUD,Facultad_CIENCIAS SOCIALES Y EDUCACION,Facultad_DERECHO Y CIENCIAS POLITICAS,Facultad_ECONOMIA,Facultad_INGENIERIA CIVIL,Facultad_INGENIERIA DE MINAS,Facultad_INGENIERIA INDUSTRIAL,Facultad_INGENIERIA PESQUERA ,Facultad_PROGRAMA DE COMPLEMENTACIàN ACADMICO PROFESIONAL EN ADMINISTRACIàN- CONVENIO IPAE,Facultad_ZOOTECNIA 
6.0,2025-03-28,20242.0,129.0,8.0,8.0,11.8,False,False,36.720054757015745,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-29,20242.0,102.0,27.0,27.0,14.64,True,False,19.419575633127995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.0,2025-03-28,20250.0,183.0,22.0,22.0,11.0,True,False,24.071184120465436,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-25,20242.0,45.0,10.0,10.0,8.67,False,False,20.36413415468857,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,24.0,15.0,8.0,12.11,False,False,18.32991101984942,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.0,2025-03-28,20242.0,186.0,20.0,20.0,14.0,True,False,23.110198494182068,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-26,20250.0,38.0,20.0,20.0,13.33,False,False,17.97946611909651,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,2025-04-01,20242.0,217.0,8.0,8.0,15.0,True,False,30.80082135523614,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.0,2025-03-28,20250.0,196.0,27.0,27.0,11.81,True,False,26.261464750171115,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.0,2025-03-27,20242.0,148.0,23.0,23.0,11.77,False,False,21.883641341546884,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20250.0,31.0,21.0,21.0,12.83,False,False,18.973305954825463,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.0,2025-04-04,20242.0,213.0,18.0,18.0,12.13,False,False,27.874058863791923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,2025-03-25,20242.0,34.0,16.0,16.0,13.78,False,False,18.16290212183436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.0,2025-03-26,20242.0,72.0,18.0,15.0,12.11,True,False,22.90485968514716,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.0,2025-03-28,20242.0,133.0,14.0,14.0,11.71,True,False,25.648186173853524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,2025-03-25,20242.0,86.0,21.0,21.0,13.09,False,False,20.27104722792608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-25,20242.0,42.0,10.0,7.0,11.27,False,False,19.512662559890487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-24,20242.0,24.0,12.0,6.0,13.67,True,False,19.942505133470227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.0,2025-03-27,20242.0,117.0,21.0,21.0,15.68,True,False,35.233401779603014,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,2025-03-25,20250.0,84.0,28.0,28.0,14.05,True,False,18.7378507871321,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,2025-03-25,20250.0,88.0,25.0,25.0,11.78,False,True,23.57015742642026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.0,2025-04-04,20242.0,30.0,3.0,0.0,16.0,False,True,27.252566735112936,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,2025-03-27,20242.0,202.0,25.0,25.0,14.4,True,False,22.915811088295687,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.0,2025-03-27,20242.0,202.0,25.0,25.0,12.44,True,False,21.582477754962355,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,37.0,18.0,18.0,13.68,False,False,22.023271731690624,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.0,2025-03-31,20250.0,208.0,23.0,20.0,11.57,False,False,29.585215605749486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,2025-03-25,20250.0,90.0,29.0,25.0,13.0,True,False,19.67693360711841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,2025-03-25,20250.0,98.0,21.0,21.0,13.38,True,False,20.432580424366872,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,51.0,26.0,26.0,13.92,True,False,18.138261464750173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,45.0,21.0,21.0,15.38,True,False,19.655030800821354,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,47.0,24.0,24.0,14.43,False,False,18.90759753593429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.0,2025-03-29,20242.0,183.0,7.0,7.0,12.0,True,False,31.734428473648187,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
